geo_id,date,region,orders,sessions,revenue,spend,eligible_users,conversion_rate,synthetic_market_name
mkt_013,2025-04-12,Midwest,744,26377,51775.34,5639.22,23016,0.03232533889468196,Synthetic Market 013
mkt_013,2025-04-13,Midwest,564,24725,34219.55,5716.92,19894,0.028350256358701115,Synthetic Market 013
mkt_013,2025-04-14,Midwest,567,23665,36456.09,6339.25,21302,0.026617219040465684,Synthetic Market 013
mkt_013,2025-04-15,Midwest,547,22765,37288.95,5938.86,19128,0.02859682141363446,Synthetic Market 013
mkt_013,2025-04-16,Midwest,575,23101,35178.12,5389.7,20382,0.028211166715729565,Synthetic Market 013
mkt_013,2025-04-17,Midwest,631,22768,40646.11,5436.15,21066,0.02995347954049179,Synthetic Market 013
mkt_013,2025-04-18,Midwest,507,23322,31213.23,5313.59,18682,0.02713842201049138,Synthetic Market 013
mkt_013,2025-04-19,Midwest,699,25404,41107.55,6080.15,23163,0.030177438155679318,Synthetic Market 013
mkt_013,2025-04-20,Midwest,602,25403,34579.18,5398.91,23273,0.02586688437244876,Synthetic Market 013
mkt_013,2025-04-21,Midwest,574,21412,33416.53,5213.83,19706,0.029128184309347407,Synthetic Market 013
mkt_013,2025-04-22,Midwest,673,23917,41489.53,5855.73,22424,0.03001248662147699,Synthetic Market 013
mkt_013,2025-04-23,Midwest,539,22642,34639.06,5313.39,19728,0.027321573398215733,Synthetic Market 013
mkt_013,2025-04-24,Midwest,550,21284,31375.22,5283.54,19394,0.02835928637723007,Synthetic Market 013
mkt_013,2025-04-25,Midwest,561,24003,36037.31,5416.93,21886,0.02563282463675409,Synthetic Market 013
mkt_013,2025-04-26,Midwest,654,25030,42894.49,5748.72,21905,0.02985619721524766,Synthetic Market 013
mkt_013,2025-04-27,Midwest,637,27347,40849.37,5150.7,23456,0.027157230559345158,Synthetic Market 013
mkt_013,2025-04-28,Midwest,546,22244,34402.46,4587.25,20820,0.02622478386167147,Synthetic Market 013
mkt_013,2025-04-29,Midwest,550,24633,35481.3,6068.43,20495,0.02683581361307636,Synthetic Market 013
mkt_013,2025-04-30,Midwest,642,25499,42310.91,6433.64,23186,0.027689122746484947,Synthetic Market 013
mkt_013,2025-05-01,Midwest,693,24964,41660.84,6050.78,22619,0.03063795923780892,Synthetic Market 013
mkt_013,2025-05-02,Midwest,655,24843,34731.26,5749.03,22417,0.02921889637328813,Synthetic Market 013
mkt_013,2025-05-03,Midwest,664,27901,38705.76,5729.06,22849,0.029060352750667425,Synthetic Market 013
mkt_013,2025-05-04,Midwest,577,21660,35804.87,5990.6,20348,0.028356595242775704,Synthetic Market 013
mkt_013,2025-05-05,Midwest,610,24443,42071.39,7008.48,19346,0.03153106585340639,Synthetic Market 013
mkt_013,2025-05-06,Midwest,590,24346,37144.99,6493.01,19758,0.029861321996153458,Synthetic Market 013
mkt_013,2025-05-07,Midwest,554,23055,36982.09,4589.09,18706,0.029616165936063296,Synthetic Market 013
mkt_013,2025-05-08,Midwest,601,25186,38808.1,5157.36,20808,0.02888312187620146,Synthetic Market 013
mkt_013,2025-05-09,Midwest,632,25984,38885.27,5352.02,21328,0.029632408102025505,Synthetic Market 013
mkt_013,2025-05-10,Midwest,646,26245,43588.08,5608.85,21140,0.030558183538315988,Synthetic Market 013
mkt_013,2025-05-11,Midwest,628,25489,39201.3,5980.26,20227,0.03104760963069165,Synthetic Market 013
mkt_013,2025-05-12,Midwest,699,25698,45668.56,4776.95,22608,0.030918259023354565,Synthetic Market 013
mkt_013,2025-05-13,Midwest,626,23945,40429.84,5747.4,20796,0.03010194268128486,Synthetic Market 013
mkt_013,2025-05-14,Midwest,663,24175,42805.61,5850.32,22411,0.029583686582481818,Synthetic Market 013
mkt_013,2025-05-15,Midwest,615,23725,34628.4,5759.56,21561,0.02852372338945318,Synthetic Market 013
mkt_013,2025-05-16,Midwest,607,22747,37223.33,5525.22,20861,0.02909735870763626,Synthetic Market 013
mkt_013,2025-05-17,Midwest,661,28020,43391.14,6031.15,24920,0.026524879614767256,Synthetic Market 013
mkt_013,2025-05-18,Midwest,589,27309,37120.36,5900.06,22408,0.026285255265976436,Synthetic Market 013
mkt_013,2025-05-19,Midwest,585,22444,41145.0,5857.16,20873,0.028026637282613905,Synthetic Market 013
mkt_013,2025-05-20,Midwest,509,22765,35405.66,6437.87,18078,0.028155769443522514,Synthetic Market 013
mkt_013,2025-05-21,Midwest,463,22724,27745.43,5647.85,18433,0.025117994900450278,Synthetic Market 013
mkt_013,2025-05-22,Midwest,515,23201,32354.42,5060.02,20532,0.025082797584258718,Synthetic Market 013
mkt_013,2025-05-23,Midwest,586,25339,36576.24,5416.98,20759,0.028228720073221254,Synthetic Market 013
mkt_013,2025-05-24,Midwest,582,24385,34759.96,5217.18,19144,0.030401170079398247,Synthetic Market 013
mkt_013,2025-05-25,Midwest,621,29253,39849.13,6149.71,22819,0.027214163635566852,Synthetic Market 013
mkt_013,2025-05-26,Midwest,523,23084,35708.59,5782.25,18473,0.028311589887944567,Synthetic Market 013
mkt_013,2025-05-27,Midwest,453,20066,28743.64,5903.66,15846,0.028587656190836804,Synthetic Market 013
mkt_013,2025-05-28,Midwest,695,27553,42465.71,5890.12,24151,0.028777276303258666,Synthetic Market 013
mkt_013,2025-05-29,Midwest,595,24689,37635.37,5200.59,20589,0.028898926611297296,Synthetic Market 013
mkt_013,2025-05-30,Midwest,571,22650,36550.94,5536.52,18635,0.030641266434129327,Synthetic Market 013
mkt_013,2025-05-31,Midwest,691,27411,43097.54,6538.81,24538,0.028160404270926725,Synthetic Market 013
mkt_013,2025-06-01,Midwest,692,26526,39703.95,5919.48,22714,0.030465792022541165,Synthetic Market 013
mkt_013,2025-06-02,Midwest,620,23771,34725.39,5492.37,20095,0.03085344613087833,Synthetic Market 013
mkt_013,2025-06-03,Midwest,653,23968,40633.11,6614.65,22493,0.029031254167963365,Synthetic Market 013
mkt_013,2025-06-04,Midwest,670,24986,40837.63,5776.47,20799,0.03221308716765229,Synthetic Market 013
mkt_013,2025-06-05,Midwest,696,25263,42879.09,5978.69,23283,0.02989305501868316,Synthetic Market 013
mkt_013,2025-06-06,Midwest,639,24288,37821.4,6395.98,20639,0.030960802364455642,Synthetic Market 013
mkt_013,2025-06-07,Midwest,661,24569,41708.27,6778.53,21964,0.030094700418867238,Synthetic Market 013
mkt_013,2025-06-08,Midwest,787,27143,47789.6,5228.39,24937,0.03155953001563941,Synthetic Market 013
mkt_013,2025-06-09,Midwest,608,23872,38226.55,6243.06,20531,0.029613754809799817,Synthetic Market 013
mkt_013,2025-06-10,Midwest,561,24522,38457.38,6232.66,20578,0.027262124599086404,Synthetic Market 013
mkt_013,2025-06-11,Midwest,547,23494,34098.51,5763.69,18911,0.028924964306488287,Synthetic Market 013
mkt_013,2025-06-12,Midwest,647,24355,40848.31,6979.29,20395,0.03172346163275313,Synthetic Market 013
mkt_013,2025-06-13,Midwest,542,24840,35521.94,6235.84,19423,0.027905061010142614,Synthetic Market 013
mkt_013,2025-06-14,Midwest,710,27437,42118.99,5941.47,22245,0.03191728478309733,Synthetic Market 013
mkt_013,2025-06-15,Midwest,746,25925,47136.67,6302.75,24336,0.030654174884944117,Synthetic Market 013
mkt_013,2025-06-16,Midwest,588,23712,35916.23,6298.46,21969,0.026764987027174655,Synthetic Market 013
mkt_013,2025-06-17,Midwest,641,25612,40682.02,5577.36,21459,0.029870916631716295,Synthetic Market 013
mkt_013,2025-06-18,Midwest,589,22869,36348.57,6227.25,20054,0.02937069911239653,Synthetic Market 013
mkt_013,2025-06-19,Midwest,677,25016,44998.39,6357.8,23332,0.029015943768215327,Synthetic Market 013
mkt_013,2025-06-20,Midwest,523,24581,32841.71,5257.2,19531,0.0267779427576673,Synthetic Market 013
mkt_013,2025-06-21,Midwest,752,28164,50505.55,6845.87,26401,0.028483769554183552,Synthetic Market 013
mkt_013,2025-06-22,Midwest,595,24452,36827.23,5855.86,21844,0.027238600988829884,Synthetic Market 013
mkt_013,2025-06-23,Midwest,592,22553,35986.44,5698.26,20989,0.02820525036924103,Synthetic Market 013
mkt_013,2025-06-24,Midwest,462,21776,29313.48,5291.09,17224,0.0268230376219229,Synthetic Market 013
mkt_013,2025-06-25,Midwest,596,24330,38854.66,6452.84,21615,0.027573444367337496,Synthetic Market 013
mkt_013,2025-06-26,Midwest,619,24258,39268.45,4919.53,22683,0.027289159282281886,Synthetic Market 013
mkt_013,2025-06-27,Midwest,456,21972,26956.06,6051.48,18195,0.025061830173124484,Synthetic Market 013
mkt_013,2025-06-28,Midwest,615,23437,41047.12,6475.69,21483,0.02862728669180282,Synthetic Market 013
mkt_013,2025-06-29,Midwest,832,27659,49907.89,5574.02,25839,0.032199388521227605,Synthetic Market 013
mkt_013,2025-06-30,Midwest,678,25444,42737.28,7110.15,22661,0.029919244517011605,Synthetic Market 013
mkt_013,2025-07-01,Midwest,539,24766,35797.64,5696.71,20079,0.02684396633298471,Synthetic Market 013
mkt_013,2025-07-02,Midwest,624,22620,40459.5,4741.69,20511,0.030422700014626297,Synthetic Market 013
mkt_013,2025-07-03,Midwest,703,25145,45525.05,5889.11,22245,0.031602607327489325,Synthetic Market 013
mkt_013,2025-07-04,Midwest,590,24008,34082.4,5869.68,20663,0.028553453031989546,Synthetic Market 013
mkt_013,2025-07-05,Midwest,583,25950,34563.46,6055.96,20527,0.0284016173819847,Synthetic Market 013
mkt_013,2025-07-06,Midwest,721,26598,42878.46,5761.35,22701,0.03176071538698736,Synthetic Market 013
mkt_013,2025-07-07,Midwest,571,22852,33820.82,6272.15,18893,0.03022283385380829,Synthetic Market 013
mkt_013,2025-07-08,Midwest,518,22882,32026.65,5927.55,17869,0.02898875146902457,Synthetic Market 013
mkt_013,2025-07-09,Midwest,696,25348,44296.09,5140.82,23577,0.02952029520295203,Synthetic Market 013
mkt_013,2025-07-10,Midwest,532,24060,29456.94,5495.49,19539,0.02722759608987154,Synthetic Market 013
mkt_013,2025-07-11,Midwest,675,26315,38360.95,5222.15,22841,0.02955212118558732,Synthetic Market 013
mkt_013,2025-07-12,Midwest,604,25712,38971.61,5216.29,22508,0.02683490314554825,Synthetic Market 013
mkt_013,2025-07-13,Midwest,657,25604,45386.08,5548.17,21084,0.03116107000569152,Synthetic Market 013
mkt_013,2025-07-14,Midwest,491,22567,27364.51,4826.05,19455,0.025237728090465174,Synthetic Market 013
mkt_013,2025-07-15,Midwest,566,23808,37278.5,6067.18,20068,0.028204106039465816,Synthetic Market 013
mkt_013,2025-07-16,Midwest,672,24529,42703.09,6159.72,22403,0.029995982680890952,Synthetic Market 013
mkt_013,2025-07-17,Midwest,549,22150,34886.68,5299.58,20447,0.02684990463148628,Synthetic Market 013
mkt_013,2025-07-18,Midwest,596,24171,40683.25,5592.59,20440,0.029158512720156557,Synthetic Market 013
mkt_013,2025-07-19,Midwest,641,24588,41039.17,5976.45,23005,0.02786350793305803,Synthetic Market 013
mkt_013,2025-07-20,Midwest,687,27452,42832.38,5896.69,24687,0.02782841171466764,Synthetic Market 013
mkt_013,2025-07-21,Midwest,549,22445,33375.77,6521.42,19347,0.028376492479454177,Synthetic Market 013
mkt_013,2025-07-22,Midwest,532,24183,30363.57,5975.26,20374,0.026111711004221067,Synthetic Market 013
mkt_013,2025-07-23,Midwest,680,24879,46559.31,5653.74,22943,0.02963866974676372,Synthetic Market 013
mkt_013,2025-07-24,Midwest,605,25024,36931.76,5470.38,23008,0.0262952016689847,Synthetic Market 013
mkt_013,2025-07-25,Midwest,527,21842,31030.89,5279.64,18449,0.02856523388801561,Synthetic Market 013
mkt_013,2025-07-26,Midwest,614,25397,37027.61,5835.13,20330,0.030201672405312345,Synthetic Market 013
mkt_013,2025-07-27,Midwest,679,25043,48134.2,4661.21,22275,0.030482603815937148,Synthetic Market 013
mkt_013,2025-07-28,Midwest,654,23610,42172.71,4522.63,21453,0.030485246818626764,Synthetic Market 013
mkt_013,2025-07-29,Midwest,593,22926,37818.23,5976.34,20638,0.02873340439965113,Synthetic Market 013
mkt_013,2025-07-30,Midwest,580,24338,35538.82,5505.56,20049,0.02892912364706469,Synthetic Market 013
mkt_013,2025-07-31,Midwest,521,21124,32594.17,5821.08,17134,0.030407377144858177,Synthetic Market 013
mkt_013,2025-08-01,Midwest,595,21642,39606.18,4817.19,17527,0.03394762366634336,Synthetic Market 013
mkt_013,2025-08-02,Midwest,742,26873,48120.86,6020.8,24953,0.029735903498577326,Synthetic Market 013
mkt_013,2025-08-03,Midwest,681,27173,43559.55,5365.11,21271,0.03201542005547459,Synthetic Market 013
mkt_013,2025-08-04,Midwest,588,22218,41876.69,5727.24,20693,0.028415406176001547,Synthetic Market 013
mkt_013,2025-08-05,Midwest,567,20105,33352.34,5687.61,18101,0.03132423623004254,Synthetic Market 013
mkt_013,2025-08-06,Midwest,671,26174,43832.42,4937.16,23525,0.028522848034006378,Synthetic Market 013
mkt_013,2025-08-07,Midwest,579,21912,38440.35,5687.51,20102,0.028803104168739428,Synthetic Market 013
mkt_013,2025-08-08,Midwest,591,24584,32295.86,6166.56,20538,0.028775927548933683,Synthetic Market 013
mkt_014,2025-01-01,Mountain,614,20180,45121.22,4572.36,17611,0.034864573278064845,Synthetic Market 014
mkt_014,2025-01-02,Mountain,558,18439,40776.01,5590.48,16263,0.03431101272827892,Synthetic Market 014
mkt_014,2025-01-03,Mountain,623,19718,47284.51,4738.68,17284,0.03604489701457996,Synthetic Market 014
mkt_014,2025-01-04,Mountain,559,18213,41799.46,5515.14,16289,0.034317637669592976,Synthetic Market 014
mkt_014,2025-01-05,Mountain,635,20878,49267.27,5153.88,18055,0.03517031293270562,Synthetic Market 014
mkt_014,2025-01-06,Mountain,625,19667,46551.49,4901.85,18064,0.034599202834366696,Synthetic Market 014
mkt_014,2025-01-07,Mountain,607,20749,46177.01,4843.09,16713,0.03631903308801532,Synthetic Market 014
mkt_014,2025-01-08,Mountain,640,19839,47999.03,5020.26,18273,0.03502435287035517,Synthetic Market 014
mkt_014,2025-01-09,Mountain,610,19997,44935.6,5057.77,17391,0.035075613823241904,Synthetic Market 014
mkt_014,2025-01-10,Mountain,508,19899,37220.11,5288.92,15640,0.03248081841432225,Synthetic Market 014
mkt_014,2025-01-11,Mountain,682,22605,52956.41,5187.0,18335,0.03719661848922825,Synthetic Market 014
mkt_014,2025-01-12,Mountain,722,22884,50304.43,5083.14,21010,0.03436458829128986,Synthetic Market 014
mkt_014,2025-01-13,Mountain,625,19909,52734.68,5345.61,16424,0.038054067218704336,Synthetic Market 014
mkt_014,2025-01-14,Mountain,629,19986,54389.76,5358.55,18579,0.03385542817159158,Synthetic Market 014
mkt_014,2025-01-15,Mountain,547,20750,43541.04,4480.11,17182,0.031835641950878825,Synthetic Market 014
mkt_014,2025-01-16,Mountain,583,18673,44057.31,5654.23,16874,0.03455019556714472,Synthetic Market 014
mkt_014,2025-01-17,Mountain,605,20182,45380.1,5583.78,18238,0.033172496984318456,Synthetic Market 014
mkt_014,2025-01-18,Mountain,665,21021,55228.63,5007.73,19259,0.034529310971493844,Synthetic Market 014
mkt_014,2025-01-19,Mountain,591,21777,43653.36,5866.33,17636,0.0335110002268088,Synthetic Market 014
mkt_014,2025-01-20,Mountain,643,20223,47276.82,4554.45,17807,0.03610939518167013,Synthetic Market 014
mkt_014,2025-01-21,Mountain,506,19859,41673.16,4716.65,16877,0.029981631806600698,Synthetic Market 014
mkt_014,2025-01-22,Mountain,458,18968,36699.16,5418.39,15927,0.028756200163244806,Synthetic Market 014
mkt_014,2025-01-23,Mountain,505,19457,38752.88,5275.17,16472,0.03065808644973288,Synthetic Market 014
mkt_014,2025-01-24,Mountain,658,19805,51296.95,5560.79,18580,0.03541442411194833,Synthetic Market 014
mkt_014,2025-01-25,Mountain,716,22931,56543.01,5180.74,20199,0.035447299371256,Synthetic Market 014
mkt_014,2025-01-26,Mountain,531,22382,41359.5,6119.14,17740,0.029932356257046225,Synthetic Market 014
mkt_014,2025-01-27,Mountain,521,18251,38854.35,5376.63,15396,0.033839958430761236,Synthetic Market 014
mkt_014,2025-01-28,Mountain,618,20300,44686.49,5469.84,16357,0.03778198936235251,Synthetic Market 014
mkt_014,2025-01-29,Mountain,560,19580,44302.03,5017.14,17127,0.032696911309628075,Synthetic Market 014
mkt_014,2025-01-30,Mountain,553,18926,38438.15,5165.88,15811,0.03497564986401872,Synthetic Market 014
mkt_014,2025-01-31,Mountain,612,19702,41280.21,5214.41,18265,0.03350670681631536,Synthetic Market 014
mkt_014,2025-02-01,Mountain,703,21984,51959.73,4650.17,19745,0.035603950367181565,Synthetic Market 014
mkt_014,2025-02-02,Mountain,563,22070,42928.81,5022.81,18439,0.030533109170779327,Synthetic Market 014
mkt_014,2025-02-03,Mountain,523,19521,42827.8,5013.61,15868,0.032959415175195364,Synthetic Market 014
mkt_014,2025-02-04,Mountain,556,18963,42992.33,5663.73,17050,0.0326099706744868,Synthetic Market 014
mkt_014,2025-02-05,Mountain,600,20661,42554.67,5445.97,17488,0.0343092406221409,Synthetic Market 014
mkt_014,2025-02-06,Mountain,519,20271,46147.44,5293.92,16045,0.03234652539732004,Synthetic Market 014
mkt_014,2025-02-07,Mountain,508,18677,40857.67,5561.17,15786,0.032180413024198655,Synthetic Market 014
mkt_014,2025-02-08,Mountain,660,22440,48123.31,5356.85,18880,0.034957627118644065,Synthetic Market 014
mkt_014,2025-02-09,Mountain,707,22159,57828.07,4725.3,20398,0.034660260809883325,Synthetic Market 014
mkt_014,2025-02-10,Mountain,618,20235,48637.87,4749.34,15826,0.039049665108050045,Synthetic Market 014
mkt_014,2025-02-11,Mountain,597,18727,45531.19,5189.67,16517,0.03614457831325301,Synthetic Market 014
mkt_014,2025-02-12,Mountain,675,20890,50649.93,6060.48,19089,0.03536067892503536,Synthetic Market 014
mkt_014,2025-02-13,Mountain,564,18146,43583.96,5052.67,16897,0.03337870627922116,Synthetic Market 014
mkt_014,2025-02-14,Mountain,599,20611,44126.43,5611.26,19300,0.031036269430051812,Synthetic Market 014
mkt_014,2025-02-15,Mountain,677,23737,53593.05,5455.54,19985,0.033875406554916186,Synthetic Market 014
mkt_014,2025-02-16,Mountain,633,22500,46214.57,4958.74,18695,0.033859320673977,Synthetic Market 014
mkt_014,2025-02-17,Mountain,516,17921,39340.87,5203.65,14427,0.035766271574131835,Synthetic Market 014
mkt_014,2025-02-18,Mountain,561,20897,41175.94,5870.06,17481,0.03209198558434872,Synthetic Market 014
mkt_014,2025-02-19,Mountain,549,20576,41942.72,5745.73,16393,0.03348990422741414,Synthetic Market 014
mkt_014,2025-02-20,Mountain,542,18621,39503.29,4857.13,15106,0.035879782867734675,Synthetic Market 014
mkt_014,2025-02-21,Mountain,500,17090,35169.28,4825.96,15281,0.03272037170342255,Synthetic Market 014
mkt_014,2025-02-22,Mountain,620,22319,50508.14,4685.92,19514,0.0317720610843497,Synthetic Market 014
mkt_014,2025-02-23,Mountain,632,21645,49479.26,4164.16,19498,0.03241358088009027,Synthetic Market 014
mkt_014,2025-02-24,Mountain,531,19851,39878.65,4826.53,16280,0.03261670761670762,Synthetic Market 014
mkt_014,2025-02-25,Mountain,542,18852,42469.27,4908.02,15273,0.035487461533425,Synthetic Market 014
mkt_014,2025-02-26,Mountain,530,18313,42449.98,5587.75,16086,0.0329479050105682,Synthetic Market 014
mkt_014,2025-02-27,Mountain,456,17326,35560.95,5120.6,14163,0.03219656852361788,Synthetic Market 014
mkt_014,2025-02-28,Mountain,586,18381,42790.41,4963.3,16915,0.03464380727165238,Synthetic Market 014
mkt_014,2025-03-01,Mountain,497,20836,39384.18,5352.13,16706,0.02974979049443314,Synthetic Market 014
mkt_014,2025-03-02,Mountain,699,21983,55680.92,5435.05,20113,0.03475364192313429,Synthetic Market 014
mkt_014,2025-03-03,Mountain,537,17100,42791.75,4356.38,13659,0.03931473753569075,Synthetic Market 014
mkt_014,2025-03-04,Mountain,550,17813,42777.93,5005.59,16239,0.03386908060841185,Synthetic Market 014
mkt_014,2025-03-05,Mountain,526,18581,39259.47,4710.79,14861,0.035394657156315186,Synthetic Market 014
mkt_014,2025-03-06,Mountain,568,19882,43991.53,4485.98,16510,0.03440339188370684,Synthetic Market 014
mkt_014,2025-03-07,Mountain,634,18953,45218.56,4804.48,17101,0.03707385533009765,Synthetic Market 014
mkt_014,2025-03-08,Mountain,552,19213,42851.06,4921.77,15391,0.0358651159768696,Synthetic Market 014
mkt_014,2025-03-09,Mountain,659,20435,48892.52,4843.74,18660,0.03531618435155413,Synthetic Market 014
mkt_014,2025-03-10,Mountain,530,18615,42175.79,5740.21,15812,0.03351884644573742,Synthetic Market 014
mkt_014,2025-03-11,Mountain,579,19694,43222.77,5446.91,16822,0.03441921293544168,Synthetic Market 014
mkt_014,2025-03-12,Mountain,548,18137,40311.99,3906.32,16000,0.03425,Synthetic Market 014
mkt_014,2025-03-13,Mountain,453,17155,32458.09,4964.78,13419,0.03375810418063939,Synthetic Market 014
mkt_014,2025-03-14,Mountain,593,18775,48152.39,5222.36,16476,0.03599174556931294,Synthetic Market 014
mkt_014,2025-03-15,Mountain,611,19741,46397.77,5214.75,17958,0.03402383338901882,Synthetic Market 014
mkt_014,2025-03-16,Mountain,548,20196,43385.39,4910.53,17082,0.032080552628497835,Synthetic Market 014
mkt_014,2025-03-17,Mountain,509,18611,39352.19,4992.34,16179,0.03146053526175907,Synthetic Market 014
mkt_014,2025-03-18,Mountain,481,16838,34510.92,4364.13,14806,0.03248682966364987,Synthetic Market 014
mkt_014,2025-03-19,Mountain,562,18363,45314.7,4639.02,17233,0.03261184935878837,Synthetic Market 014
mkt_014,2025-03-20,Mountain,488,16689,39909.09,5170.87,15350,0.031791530944625404,Synthetic Market 014
mkt_014,2025-03-21,Mountain,554,19477,44932.3,4981.75,16158,0.034286421586830054,Synthetic Market 014
mkt_014,2025-03-22,Mountain,627,22138,46688.02,4115.03,18379,0.034115022580118615,Synthetic Market 014
mkt_014,2025-03-23,Mountain,482,18908,36671.06,5179.08,15135,0.03184671291707962,Synthetic Market 014
mkt_014,2025-03-24,Mountain,523,17951,39544.13,6039.23,16357,0.03197407837623036,Synthetic Market 014
mkt_014,2025-03-25,Mountain,470,18636,37213.33,4713.26,14638,0.03210821150430387,Synthetic Market 014
mkt_014,2025-03-26,Mountain,519,17566,41227.14,4409.04,16306,0.03182877468416534,Synthetic Market 014
mkt_014,2025-03-27,Mountain,514,17388,39176.92,4840.88,13981,0.03676417995851513,Synthetic Market 014
mkt_014,2025-03-28,Mountain,490,19067,36937.65,5142.83,15630,0.03134996801023673,Synthetic Market 014
mkt_014,2025-03-29,Mountain,602,21007,42622.25,4273.71,16469,0.03655352480417755,Synthetic Market 014
mkt_014,2025-03-30,Mountain,575,20285,40760.84,4307.03,17745,0.03240349394195548,Synthetic Market 014
mkt_014,2025-03-31,Mountain,517,16500,36586.92,4008.33,14734,0.035088910004072216,Synthetic Market 014
mkt_014,2025-04-01,Mountain,544,16698,41396.67,4846.93,15054,0.036136574996678626,Synthetic Market 014
mkt_014,2025-04-02,Mountain,532,18341,43028.49,4255.46,15360,0.03463541666666667,Synthetic Market 014
mkt_014,2025-04-03,Mountain,558,17772,42677.73,4821.56,16131,0.03459177980286405,Synthetic Market 014
mkt_014,2025-04-04,Mountain,510,18457,41265.8,5151.21,14775,0.03451776649746193,Synthetic Market 014
mkt_014,2025-04-05,Mountain,627,19417,44361.88,4714.55,17367,0.03610295387804457,Synthetic Market 014
mkt_014,2025-04-06,Mountain,591,19768,45222.1,4004.31,15681,0.03768892290032524,Synthetic Market 014
mkt_014,2025-04-07,Mountain,575,16693,46365.8,4571.75,15258,0.037685148774413424,Synthetic Market 014
mkt_014,2025-04-08,Mountain,597,18652,42667.86,4642.59,16630,0.035898977751052316,Synthetic Market 014
mkt_014,2025-04-09,Mountain,637,18266,49054.41,5139.45,16634,0.03829505831429602,Synthetic Market 014
mkt_014,2025-04-10,Mountain,482,16911,33135.44,4446.27,13222,0.03645439419149902,Synthetic Market 014
mkt_014,2025-04-11,Mountain,471,15921,36322.07,4695.98,14266,0.033015561474835274,Synthetic Market 014
mkt_014,2025-04-12,Mountain,591,19863,48199.33,5048.55,16334,0.03618219664503489,Synthetic Market 014
mkt_014,2025-04-13,Mountain,576,19714,42882.64,5001.19,15434,0.03732020215109499,Synthetic Market 014
mkt_014,2025-04-14,Mountain,425,15802,32900.49,4201.15,12361,0.03438233152657552,Synthetic Market 014
mkt_014,2025-04-15,Mountain,497,16975,38911.3,4586.62,14082,0.035293282204232355,Synthetic Market 014
mkt_014,2025-04-16,Mountain,466,17809,35310.95,3899.83,15317,0.030423712215185743,Synthetic Market 014
mkt_014,2025-04-17,Mountain,469,17219,37301.11,4109.36,13990,0.03352394567548249,Synthetic Market 014
mkt_014,2025-04-18,Mountain,497,15702,41033.46,4264.55,13510,0.03678756476683938,Synthetic Market 014
mkt_014,2025-04-19,Mountain,624,20038,51099.56,4568.91,18412,0.03389094069085379,Synthetic Market 014
mkt_014,2025-04-20,Mountain,600,19939,45244.39,4348.12,17296,0.03469010175763182,Synthetic Market 014
mkt_014,2025-04-21,Mountain,474,16935,33470.13,5380.21,14127,0.033552771289021024,Synthetic Market 014
mkt_014,2025-04-22,Mountain,457,17408,35007.89,4315.47,13604,0.03359306086445163,Synthetic Market 014
mkt_014,2025-04-23,Mountain,518,17404,37991.41,4289.56,15881,0.03261759335054468,Synthetic Market 014
mkt_014,2025-04-24,Mountain,457,16619,33664.02,4638.08,13317,0.034317038372005705,Synthetic Market 014
mkt_014,2025-04-25,Mountain,474,17768,36110.64,3422.68,14856,0.031906300484652664,Synthetic Market 014
mkt_014,2025-04-26,Mountain,484,18425,36442.11,3411.96,14527,0.03331727128794658,Synthetic Market 014
mkt_014,2025-04-27,Mountain,522,17640,38191.48,4251.39,15099,0.034571825948738324,Synthetic Market 014
mkt_014,2025-04-28,Mountain,493,16439,37783.29,4661.32,14536,0.0339157952669235,Synthetic Market 014
mkt_014,2025-04-29,Mountain,501,17298,39079.95,4363.66,13661,0.036673742771393014,Synthetic Market 014
mkt_014,2025-04-30,Mountain,474,15380,37221.31,4088.6,13286,0.03567665211500828,Synthetic Market 014
mkt_014,2025-05-01,Mountain,483,16324,32965.08,4244.99,15119,0.03194655731199154,Synthetic Market 014
mkt_014,2025-05-02,Mountain,426,16354,31544.96,5040.6,12853,0.03314401307087839,Synthetic Market 014
mkt_014,2025-05-03,Mountain,531,18127,39367.16,3656.25,15773,0.033665123945983644,Synthetic Market 014
mkt_014,2025-05-04,Mountain,525,18471,37877.94,4280.39,17180,0.030558789289871945,Synthetic Market 014
mkt_014,2025-05-05,Mountain,509,17133,39929.88,4065.37,13579,0.03748435083584947,Synthetic Market 014
mkt_014,2025-05-06,Mountain,480,15185,37648.03,3804.17,12606,0.03807710613993336,Synthetic Market 014
mkt_014,2025-05-07,Mountain,502,15347,37910.07,3921.06,12680,0.039589905362776026,Synthetic Market 014
mkt_014,2025-05-08,Mountain,493,15790,35559.25,3806.23,14596,0.03377637708961359,Synthetic Market 014
mkt_014,2025-05-09,Mountain,447,15340,30826.88,4752.52,13451,0.0332317299829009,Synthetic Market 014
mkt_014,2025-05-10,Mountain,547,18994,39250.63,5030.01,15269,0.0358242190058288,Synthetic Market 014
mkt_014,2025-05-11,Mountain,456,17725,36973.56,4216.35,14556,0.031327287716405604,Synthetic Market 014
mkt_014,2025-05-12,Mountain,565,16432,46626.37,4417.61,15386,0.03672169504744573,Synthetic Market 014
mkt_014,2025-05-13,Mountain,440,15832,35151.18,4348.0,12906,0.034092670075933675,Synthetic Market 014
mkt_014,2025-05-14,Mountain,467,17613,33116.6,4583.53,14035,0.03327395796223726,Synthetic Market 014
